Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Gender_Male,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
0,1,0,65,1,1,99,6347,0,80,6300,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,62,1,1,19,1123,0,64,4937,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,0,2,1,0,20,43,0,26,4158,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0,2,1,0,20,35,0,40,3746,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,1,1,55,1,1,25,1388,0,42,4466,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,1,0,41,1,1,94,3851,0,45,4914,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,30,1,1,94,2638,0,68,4584,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
0,0,0,17,1,0,56,946,0,56,5025,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,16,1,0,68,1114,0,43,3559,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,0,0,72,1,0,24,1777,0,35,5398,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,9,1,1,76,684,0,62,2062,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,74,74,0,80,4237,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,23,1,0,54,1312,0,80,2496,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,8,1,0,19,159,0,20,4119,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,1,1,19,0,1,34,610,0,79,3422,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,7,1,1,53,404,0,51,4389,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,61,1,0,104,6363,0,22,4344,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
0,1,0,57,1,1,70,4124,0,32,5779,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
0,0,1,15,1,0,64,950,0,51,4442,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
0,0,0,1,1,0,19,19,0,73,4639,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,0,12,1,0,45,505,0,60,5790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,54,1,0,20,1149,0,41,6094,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,1,4,1,0,44,169,0,63,2114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,20,1,0,20,393,0,57,4390,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,26,0,0,45,1147,0,45,3287,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,53,1,1,108,5718,0,36,4163,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,0,68,0,0,64,4539,0,40,4146,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,1,72,1,1,90,6397,0,46,5028,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,12,1,0,24,280,0,71,4443,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1,0,68,1,1,84,5711,0,41,5520,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,50,1,1,70,3478,0,34,4798,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1,0,0,41,1,1,104,4133,0,61,4477,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,0,30,1,1,101,2917,0,73,4828,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,0,1,1,0,54,54,0,78,3259,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,29,1,1,103,2964,0,58,3733,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,1,23,1,1,91,2198,0,71,5991,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,60,1,0,19,1189,0,74,5316,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,0,72,1,0,26,1914,0,55,5534,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,72,1,1,75,5336,0,55,6284,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0,0,66,1,0,108,7238,0,20,4722,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,1,0,72,1,1,110,7998,0,70,5065,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,0,51,1,1,111,5703,0,47,4363,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,1,1,70,1,1,106,7397,0,41,6319,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,0,9,1,1,19,164,0,31,3643,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,1,1,59,1,1,111,6555,0,76,4952,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
0,0,1,3,1,0,70,225,0,56,2584,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1,1,0,38,0,1,24,955,0,33,3511,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,37,1,0,91,3382,0,44,5135,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,37,1,0,65,2313,0,27,3183,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,1,1,14,1,0,59,780,0,26,5723,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,72,1,1,109,7852,0,59,6258,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
0,1,1,72,0,0,38,2763,0,58,4710,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1,1,0,17,1,1,92,1614,0,23,3689,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,10,1,1,24,270,0,78,5594,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,1,0,1,1,19,1397,0,69,4890,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,1,1,0,20,20,0,52,5370,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,29,1,0,58,1734,0,63,2810,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1,1,1,65,1,1,107,7047,0,32,6211,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,0,8,1,1,65,573,0,38,3033,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,61,1,0,25,1538,0,41,6015,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,45,1,1,100,4459,0,21,2636,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
0,1,1,72,1,1,104,7459,0,29,4750,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
0,1,1,12,1,1,21,306,0,40,5209,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0,0,7,1,0,96,639,0,38,4329,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,9,1,1,44,348,0,31,5457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,58,1,0,94,5563,0,49,4777,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,1,1,2,1,0,20,40,0,38,5113,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,0,40,1,0,105,4228,0,41,4078,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
0,0,0,9,1,1,81,784,0,68,4544,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,41,1,1,89,3729,0,66,5549,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
0,0,0,26,1,1,54,1406,0,23,4020,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0,33,1,1,53,1857,0,49,3160,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,1,1,68,1,0,105,7322,0,39,4437,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
1,1,0,65,1,1,105,6725,0,80,4872,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,55,1,1,64,3627,0,40,5151,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
0,0,0,19,1,1,87,1725,0,78,4446,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
0,0,0,45,1,1,89,4192,0,32,5470,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,1,1,70,1,1,20,1411,0,67,5219,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,0,12,1,1,20,264,0,74,5453,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,0,1,72,0,0,67,4671,0,25,5592,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,12,1,0,94,1173,0,25,5674,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,0,71,1,1,107,7713,0,64,5775,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,35,1,1,73,2471,0,59,2715,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
0,1,1,70,1,0,114,7842,0,72,5035,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,31,1,1,76,2227,0,63,2421,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,30,1,0,77,2351,0,49,2009,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,33,1,1,90,2989,0,44,4460,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,0,54,1,1,110,6077,0,77,4425,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,0,59,1,0,68,4070,0,29,4244,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1,0,0,55,0,1,44,2479,0,49,5829,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0,69,0,1,29,2134,0,43,5681,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,0,66,1,1,88,6000,0,27,5868,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,1,37,1,1,58,2203,0,31,3483,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1,1,0,9,1,0,19,183,0,59,5601,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1,1,69,1,0,86,6194,0,49,4667,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,10,1,1,59,638,0,20,2385,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,13,1,0,66,831,0,43,3660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,1,69,1,0,20,1337,0,23,4554,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,1,0,66,1,1,108,7181,0,35,5360,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,1,1,46,1,0,56,2560,0,44,4258,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,1,1,56,1,1,109,5953,0,67,5012,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1,1,70,1,0,25,1790,0,39,5114,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,1,33,1,1,79,2531,0,73,3555,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
0,1,1,72,1,0,66,4760,0,65,6063,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,1,19,1,0,48,953,0,74,3749,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,0,71,1,1,80,5705,0,24,5617,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,1,1,0,20,20,0,28,4801,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,0,61,1,1,115,6993,0,53,4785,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
0,1,1,71,0,0,59,4122,0,63,6420,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,1,0,68,1,0,86,5762,0,39,4480,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,0,46,0,0,33,1537,0,22,3007,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,0,33,1,0,80,2603,0,54,3957,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,53,1,1,104,5566,0,43,4190,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,0,50,1,0,108,5431,0,54,5211,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,57,0,1,41,2258,0,41,5281,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,1,1,54,1,1,20,1092,0,79,5646,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,1,0,60,1,1,105,6401,0,40,5084,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,1,10,1,1,65,616,0,44,3137,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,1,43,0,1,40,1912,0,72,3176,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,0,13,1,0,70,849,0,53,5225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,43,1,1,78,3460,0,24,3972,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,1,1,1,1,1,90,90,0,47,4142,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,69,1,1,82,5555,0,80,4631,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,0,61,1,0,20,1278,0,55,5974,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,0,43,1,0,66,2907,0,29,2168,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,56,1,0,89,4952,0,49,5955,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,1,0,70,0,0,64,4504,0,30,4858,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,1,1,49,1,1,93,4520,0,65,5542,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
0,1,1,32,1,0,73,2316,0,42,4343,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
1,1,0,72,1,1,109,8075,0,34,6010,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,1,37,1,0,61,2302,0,77,5447,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
0,1,0,69,1,1,106,7251,0,26,4328,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
0,1,0,26,1,0,81,2078,0,55,3350,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1,1,58,1,1,105,6225,0,59,4605,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
0,0,0,24,1,0,54,1242,0,51,3398,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,1,1,5,1,0,20,99,0,54,3629,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,1,1,30,1,0,19,599,0,38,5045,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,0,55,1,1,66,3462,0,68,5501,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,1,1,44,0,1,54,2375,0,68,4896,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
0,0,0,47,1,1,58,2813,0,40,5774,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,64,1,1,96,6314,0,55,5369,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
0,0,0,1,1,0,19,19,0,30,2091,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,20,1,0,50,1003,0,46,5741,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,0,37,0,0,45,1593,0,33,4051,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
0,1,1,30,1,0,85,2509,0,21,3409,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,38,1,0,84,3187,0,78,2604,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,1,0,52,0,0,66,3330,0,23,4275,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,71,1,1,76,5522,0,26,4633,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
0,0,0,66,1,1,74,4798,0,78,4838,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
0,1,0,72,1,1,116,8594,0,78,5949,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,25,0,1,40,970,0,29,5079,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,1,1,69,1,1,114,7665,0,51,6082,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,1,1,53,1,0,69,3686,0,22,4975,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,26,1,1,98,2537,0,62,4191,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,21,1,0,61,1393,0,63,2926,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,1,1,1,1,89,89,0,38,2432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,48,1,1,95,4445,0,33,4334,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,1,0,26,0,0,35,978,0,29,2519,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,1,0,60,1,0,19,1258,0,72,5971,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,18,1,0,19,331,0,22,4769,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,4,1,1,20,84,0,24,5602,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,1,1,65,1,0,24,1715,0,39,6263,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,1,70,1,0,25,1715,0,69,6059,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,62,1,0,20,1250,0,37,4402,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1,1,66,1,1,59,3996,0,80,5979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,1,65,1,1,82,5215,0,26,5314,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,0,0,34,1,0,20,673,0,68,2864,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,1,16,1,1,90,1442,0,66,5560,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,0,50,1,1,104,5222,0,39,5570,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
0,1,0,71,1,1,105,7291,0,31,6319,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,0,18,1,0,23,424,0,70,3076,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,4,1,1,61,249,0,58,5281,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,1,1,58,1,0,75,4415,0,62,4292,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
0,1,0,56,1,1,98,5270,0,25,4615,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
0,1,1,56,0,1,52,2884,0,55,5845,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,0,0,4,1,1,64,253,0,61,3334,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0,0,10,1,1,45,436,0,80,5586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,4,0,0,30,118,0,29,3030,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0,51,1,0,69,3649,0,55,5187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,6,0,1,49,255,0,52,2979,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
0,1,1,63,0,0,39,2395,0,24,5374,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,1,0,48,1,1,105,5083,0,42,3109,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0,0,1,35,1,1,20,644,0,72,3726,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,2,1,0,19,39,0,67,4064,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,50,1,0,19,989,0,71,4934,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,0,33,1,1,70,2406,0,29,4860,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,1,0,20,638,0,35,2598,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,1,9,1,0,20,191,0,70,5352,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,1,54,1,1,86,4524,0,45,6275,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,46,1,1,95,4664,0,54,4727,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
0,0,1,34,1,1,103,3470,0,78,5382,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
0,1,1,71,1,1,97,6910,0,43,4603,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
0,1,1,63,1,0,63,4014,0,48,5733,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
0,0,0,51,1,0,24,1288,0,77,5458,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1,0,64,1,1,99,6375,0,68,5483,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1,1,0,61,1,1,85,5251,0,62,4845,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,15,1,1,94,1505,0,77,4521,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,0,18,1,1,50,913,0,65,5877,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,57,1,1,95,5535,0,70,6245,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
0,1,1,14,1,1,61,815,0,22,3186,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,0,18,1,1,80,1411,0,27,5137,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,72,1,0,78,5602,0,69,6072,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
