Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,tenure_group,avg_charges,total services,engagement_score,charge_ratio
0,1,1,69,1,0,20.2,1376.5,0,78,5463,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,4,19.664285714285715,0,4,0.014664246823956442
0,0,1,37,1,0,20.3,755.4,0,43,4186,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,3,19.878947368421052,0,3,0.02683765203595981
0,1,1,20,0,1,39.4,825.4,0,29,3899,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,39.304761904761904,3,6,0.04767666989351404
0,0,0,7,1,0,69.15,488.65,0,20,4320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61.08125,0,1,0.1412233227815787
0,0,0,41,0,1,51.35,2075.1,0,59,5622,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,3,49.40714285714286,3,7,0.024733876017532876
0,0,0,54,1,1,100.05,5299.65,0,69,4478,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,4,96.35727272727271,4,9,0.018875043626725024
1,0,0,69,1,0,20.3,1356.3,0,21,4042,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4,19.375714285714285,0,4,0.014956162970603405
0,0,0,53,1,1,94.45,5042.75,0,64,5452,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,4,93.38425925925925,4,9,0.018726146220570013
0,1,1,18,0,0,46.4,812.4,0,35,4003,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2,42.757894736842104,3,5,0.057044504548807475
0,1,0,64,1,1,104.05,6605.55,0,36,4337,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,4,101.62384615384616,5,10,0.015749521308398483
0,0,0,20,0,0,24.9,505.95,0,20,5942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,24.09285714285714,0,2,0.0491172699477266
0,1,1,57,1,0,59.6,3509.4,0,28,4778,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,4,60.50689655172414,3,7,0.016978122151321787
1,1,0,63,1,0,108.5,6991.9,0,49,6453,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,4,109.2484375,5,9,0.01551573739078208
0,1,1,13,0,0,40.55,590.35,0,27,2898,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2,42.167857142857144,3,5,0.06857191172740339
1,1,0,48,1,1,58.95,2789.7,0,49,4815,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,56.932653061224485,2,6,0.021123732396889673
0,1,1,57,1,0,20.75,1123.15,0,68,4937,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4,19.364655172413794,0,4,0.018458390784148022
0,1,0,71,1,1,113.15,7953.25,0,75,4068,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,4,110.46180555555556,5,10,0.01422509978942075
0,1,1,7,1,0,48.8,349.8,0,51,4785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,43.725,0,1,0.13911060433295325
0,0,0,16,1,1,63.05,1067.05,0,73,3214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,62.76764705882353,1,4,0.05903281681569215
0,1,0,34,1,0,100.85,3527.3,0,76,5891,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3,100.78,3,6,0.028583170365331742
0,0,0,16,1,1,80.55,1248.9,0,24,5183,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,73.46470588235294,1,4,0.06444515561244898
0,0,1,48,1,1,64.4,3035.35,0,45,2545,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,61.945918367346934,3,7,0.021209676091359694
0,1,1,58,1,1,75.2,4300.8,0,46,4559,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,4,72.89491525423729,4,9,0.017481054442326466
0,1,0,72,1,1,84.9,6065.3,0,65,4447,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,4,83.08630136986302,5,10,0.013995351367390337
0,0,0,7,1,0,19.3,144.95,0,57,4764,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,18.11875,0,1,0.13223706748886607
0,0,0,30,1,0,74.65,2308.6,0,59,5616,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,3,74.47096774193548,5,8,0.03232161413231729
0,1,0,31,1,1,59.05,1882.8,0,59,5841,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,58.8375,1,5,0.03134621509714407
1,0,0,46,1,1,69.1,3255.35,0,30,3856,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,3,69.2627659574468,3,7,0.021220077694351035
0,1,0,50,1,0,20.55,1067.65,0,78,4745,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4,20.9343137254902,0,4,0.019229869461470078
0,1,0,28,1,0,76.55,2065.4,0,71,2085,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,71.22068965517242,1,4,0.03704510259388308
0,0,0,66,0,1,62.5,4136.4,0,57,4165,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,4,61.73731343283581,6,11,0.015106105283511386
0,1,1,41,1,1,94.9,3848.0,0,53,3539,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,91.61904761904762,3,7,0.024655754741491297
1,1,0,72,1,1,111.65,8022.85,0,36,4406,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,4,109.90205479452055,5,10,0.013914766602067585
0,0,0,7,1,0,19.9,173.15,0,46,2750,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,21.64375,0,1,0.11426930806775767
0,1,1,38,1,0,20.45,781.25,0,43,5587,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,3,20.03205128205128,0,3,0.026142537551933524
0,0,0,44,1,1,106.05,4510.8,0,60,4588,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,3,100.24000000000001,5,9,0.023505031251385256
0,1,1,47,1,1,113.45,5317.8,0,35,3729,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,3,110.78750000000001,6,10,0.021329999247950666
0,1,1,53,1,1,92.55,4779.45,0,27,4700,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,4,88.50833333333333,3,8,0.019360102082439937
0,1,0,4,1,0,65.6,250.1,0,44,4552,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,50.019999999999996,2,3,0.2612504978096376
1,0,0,20,1,1,84.35,1745.2,0,70,4915,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,83.1047619047619,1,4,0.0483048906196312
1,1,0,57,1,1,71.1,4140.1,0,40,5462,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,4,71.38103448275862,3,8,0.017169351138586364
1,1,0,44,1,1,85.15,3670.5,0,45,2672,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,81.56666666666666,3,7,0.023192155794634347
0,0,0,24,1,1,49.7,1167.8,0,48,5832,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,46.711999999999996,1,4,0.04252224503764545
0,1,1,15,0,1,30.2,469.65,0,78,5825,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29.353125,1,4,0.06416657813661956
0,0,0,24,1,0,56.35,1381.2,0,42,5128,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,55.248000000000005,2,4,0.0407683403270149
0,0,0,33,1,0,107.55,3645.5,0,33,4800,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,3,107.22058823529412,4,7,0.029494035376388318
0,1,1,58,1,1,19.85,1158.85,0,46,6440,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4,19.64152542372881,0,5,0.017114282019226625
0,1,1,72,1,1,95.9,6954.15,0,30,4213,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4,95.26232876712328,3,8,0.013788343889060625
0,1,0,71,1,0,23.85,1672.1,0,77,6166,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4,23.22361111111111,0,4,0.014254975793437333
0,1,0,51,1,1,83.85,4307.1,0,53,5703,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,4,82.82884615384616,6,11,0.01946333650565214
1,1,0,72,1,1,84.8,6141.65,0,54,4240,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4,84.13219178082191,3,8,0.013805116684167257
0,0,1,14,1,0,76.1,1054.8,0,33,2045,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,2,70.32,5,7,0.07207804508429627
0,1,1,72,1,0,74.55,5430.65,0,25,4703,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,4,74.39246575342466,4,8,0.013725111154069205
0,1,1,22,0,0,39.2,849.9,0,25,3288,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,36.952173913043474,2,4,0.0460688682571395
0,0,0,2,1,0,79.55,151.75,0,24,5965,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,50.583333333333336,1,2,0.520785597381342
0,0,0,15,1,0,19.6,299.4,0,35,3195,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,2,18.7125,0,2,0.0652463382157124
0,1,1,51,1,0,19.55,1086.75,0,40,5974,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4,20.89903846153846,0,4,0.017972879797747646
0,1,0,70,0,1,39.15,2692.75,0,60,5840,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,4,37.92605633802817,3,8,0.014533642691415313
0,1,1,71,1,0,20.1,1389.6,0,23,5043,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,4,19.299999999999997,0,4,0.01445419243492018
0,1,1,39,1,1,99.95,3767.4,0,43,4447,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,3,94.185,3,7,0.026523192866999258
0,1,1,61,1,0,59.8,3641.5,0,53,5381,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,58.733870967741936,2,6,0.016417295813315032
0,0,0,52,1,1,49.75,2535.55,0,26,6334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47.840566037735854,1,6,0.019613254223255997
0,1,0,64,1,1,108.5,6880.85,0,22,4576,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,4,105.85923076923078,5,10,0.015766109403721383
0,1,0,62,1,1,60.15,3753.2,0,80,4404,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,4,59.57460317460317,3,8,0.016022055298066166
0,1,0,30,1,0,19.05,637.55,0,28,2347,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,3,20.566129032258065,0,3,0.02983321587972751
1,1,0,63,1,1,84.0,5329.55,0,42,5688,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,4,83.27421875,6,11,0.01575822382305766
0,0,0,1,1,1,44.55,44.55,0,45,5825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,22.275,0,2,0.9780461031833151
0,1,0,15,1,1,103.45,1539.8,0,53,5640,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,2,96.2375,4,7,0.06714044652128764
0,1,1,27,1,1,80.65,2209.75,0,31,5856,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,78.91964285714286,2,6,0.03648083229673188
0,0,1,4,0,1,57.2,223.75,0,26,2421,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,44.75,5,7,0.2545050055617353
0,1,0,72,1,1,110.75,7751.7,0,34,4848,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,4,106.18767123287671,5,10,0.014285345750512725
1,1,0,45,1,0,24.7,1174.35,0,61,5644,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,3,25.529347826086955,0,3,0.02101501680350534
1,0,0,45,1,1,97.05,4385.05,0,34,4735,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3,95.32717391304348,4,8,0.022126970736767705
0,0,0,36,1,1,76.35,2606.35,0,38,4771,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,3,70.44189189189188,5,9,0.0292826049437168
0,0,0,1,1,0,18.9,18.9,0,69,4480,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,9.45,0,1,0.949748743718593
1,0,0,16,1,1,74.45,1261.35,0,47,5111,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,74.1970588235294,0,3,0.058977304234166444
0,1,0,71,1,1,84.4,5969.3,0,21,5619,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,4,82.90694444444445,6,11,0.014136643049762993
0,1,1,10,1,1,24.4,253.9,0,54,4458,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,23.081818181818182,0,2,0.09572381326010199
0,1,1,20,1,0,20.05,400.0,0,24,4328,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,2,19.047619047619047,0,2,0.05
0,0,0,4,1,0,55.5,227.35,0,66,2328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,45.47,1,2,0.2430479527041822
1,1,0,29,1,1,84.3,2357.75,0,67,2217,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,78.59166666666667,1,5,0.03573926868044515
0,0,0,2,1,0,100.2,198.5,0,23,4855,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,66.16666666666667,4,5,0.5022556390977444
0,0,0,29,1,0,19.4,554.25,0,35,2265,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,3,18.475,0,3,0.03493921656911301
0,0,0,13,1,1,20.4,251.65,0,54,2486,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,2,17.975,0,3,0.08074411240847021
0,1,0,59,1,1,94.75,5597.65,0,26,5238,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4,93.29416666666665,3,8,0.01692372268314683
0,1,0,18,1,1,44.35,768.05,0,44,2935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40.42368421052631,0,3,0.057668552109745794
0,1,1,17,1,0,74.55,1215.8,0,22,4451,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2,67.54444444444444,4,6,0.061267258382643
0,1,0,47,1,0,73.6,3522.65,0,51,4795,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,3,73.38854166666667,4,7,0.020887432066181374
0,1,1,19,1,0,50.1,910.45,0,76,5749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,45.5225,0,2,0.05496735970157441
1,1,1,68,0,1,53.0,3656.25,0,31,5583,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,4,52.98913043478261,4,9,0.014491762936632716
0,1,0,2,1,0,19.85,52.0,0,80,4107,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,17.333333333333332,0,1,0.3745283018867925
0,0,0,7,0,1,24.35,150.85,0,26,4665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,18.85625,0,2,0.16035561409285481
0,0,0,18,1,1,19.55,389.25,0,28,2386,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,2,20.486842105263158,0,3,0.05009609224855862
0,1,0,71,1,0,25.05,1873.7,0,52,6334,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4,26.023611111111112,0,4,0.013362137942070732
1,1,0,13,1,0,93.8,1261.0,0,43,5870,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,90.07142857142857,3,5,0.07432646592709984
0,1,0,72,1,1,103.75,7346.2,0,45,4655,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,4,100.63287671232877,4,9,0.014121025696864112
0,1,1,66,0,1,56.75,3708.4,0,46,5748,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,4,55.34925373134328,4,9,0.015298970183857227
0,1,1,24,1,1,20.8,469.65,0,48,4654,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,18.785999999999998,0,3,0.04419419951131414
0,1,1,56,1,1,24.45,1385.85,0,52,5577,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4,24.31315789473684,0,5,0.01762988066481595
1,1,0,22,1,0,25.6,548.8,0,75,2628,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,23.86086956521739,0,2,0.046562386322299025
0,0,0,42,1,0,59.65,2536.55,0,80,3048,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,58.989534883720935,3,6,0.02350692597190203
0,1,1,72,1,1,83.3,6042.7,0,61,4505,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,4,82.77671232876712,5,10,0.013782947532140906
0,0,0,12,1,1,79.55,958.25,0,62,3445,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,73.71153846153847,1,3,0.08292937190513422
0,1,0,71,1,0,24.45,1730.65,0,72,4766,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,4,24.036805555555556,0,4,0.014119481419455432
0,1,0,26,1,0,19.2,459.6,0,39,3656,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,3,17.022222222222222,0,3,0.04168475900998697
0,0,1,7,0,0,29.8,201.95,0,56,4236,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25.24375,1,2,0.14683419561468344
0,1,1,6,1,0,45.5,285.2,0,51,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40.74285714285714,0,1,0.15897973445143257
0,1,0,51,0,1,30.05,1529.45,0,21,5045,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,29.4125,1,6,0.01963474794994936
0,1,1,72,0,1,65.65,4664.5,0,47,4934,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,4,63.897260273972606,6,11,0.014071374986603795
0,0,0,47,1,0,74.05,3496.3,0,75,2831,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,3,72.83958333333334,4,7,0.021173476682011836
1,0,0,62,1,1,110.75,7053.35,0,43,5166,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,4,111.95793650793651,5,10,0.015699532912316513
0,1,1,16,1,0,19.7,301.55,0,43,5293,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,2,17.738235294117647,0,2,0.06511320442902
0,0,0,6,1,1,49.5,312.7,0,75,5552,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,44.67142857142857,1,3,0.15779407076824992
0,1,1,69,0,1,43.95,2960.1,0,73,4479,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,4,42.287142857142854,3,8,0.014842457194961333
0,1,0,64,1,1,111.15,6953.4,0,55,5455,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,4,106.97538461538461,5,10,0.01598268721960198
0,0,0,25,1,0,20.6,541.5,0,50,2305,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,3,20.826923076923077,0,3,0.03797235023041475
0,0,0,6,1,0,19.65,116.85,0,27,3945,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,16.692857142857143,0,1,0.16673737802291047
0,1,0,66,1,0,115.8,7942.15,0,42,5845,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,4,118.53955223880597,6,10,0.01457859917035433
0,0,0,61,1,0,88.65,5321.25,0,79,4730,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,4,85.82661290322581,5,9,0.01665648926675748
1,1,0,43,1,1,94.5,4156.8,0,32,4745,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,94.47272727272728,3,7,0.02272836596276877
0,0,0,12,1,0,20.1,223.6,0,32,5179,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,17.2,0,1,0.08949243098842387
1,0,0,23,0,1,34.65,768.45,0,67,2307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,32.018750000000004,1,4,0.04503216583273766
1,1,0,71,0,1,52.3,3765.05,0,51,5491,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,4,52.29236111111111,4,9,0.013887229325155001
0,0,0,34,1,0,65.0,2157.5,0,55,5567,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,61.642857142857146,2,5,0.030113504748668057
0,1,0,41,0,0,35.45,1391.65,0,80,2954,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3,33.13452380952381,2,5,0.025455067676731412
0,1,1,72,1,0,19.7,1379.8,0,33,5451,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4,18.9013698630137,0,4,0.014267091541135573
1,0,0,14,1,1,95.6,1273.3,0,78,3502,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,84.88666666666667,2,5,0.07502158047555521
0,0,0,41,1,1,19.85,810.45,0,40,3523,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,3,19.29642857142857,0,4,0.024462382155400825
0,1,1,23,1,0,81.85,1810.85,0,80,5939,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,75.45208333333333,1,3,0.04517482131523029
0,1,1,71,1,0,109.3,7782.85,0,61,5737,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,4,108.0951388888889,6,10,0.014041894435273032
0,1,0,72,1,0,25.4,1797.1,0,46,6011,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4,24.61780821917808,0,4,0.014126021912018241
0,1,1,6,1,1,69.8,377.85,0,62,2651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,53.978571428571435,0,2,0.18424178434736702
0,1,1,23,1,1,20.0,445.3,0,62,2170,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,18.554166666666667,0,3,0.04481290611696168
0,0,0,72,1,1,109.9,7624.2,0,37,5234,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,104.44109589041096,6,11,0.014412736715102556
0,1,0,7,1,1,50.3,355.1,0,42,2547,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.3875,1,3,0.14125245717495083
0,1,1,9,1,1,101.5,906.85,0,60,2757,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,90.685,4,6,0.11180261056341906
0,0,0,12,1,1,89.15,1057.55,0,80,4041,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,81.35,2,4,0.08421897879174343
0,0,0,1,1,1,19.4,19.4,0,25,2742,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,9.7,0,2,0.9509803921568627
1,1,1,48,0,0,29.9,1388.75,0,49,2617,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,28.341836734693878,1,4,0.021514660910235652
0,0,0,20,1,0,78.8,1641.3,0,80,2317,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,78.15714285714286,1,3,0.047981489374657495
0,0,0,10,1,1,19.3,185.2,0,38,4190,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,16.836363636363636,0,2,0.10365198711063374
0,1,1,20,1,0,96.8,1826.7,0,26,3222,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,86.9857142857143,3,5,0.052962740055807846
0,1,0,20,1,0,20.65,417.5,0,40,4147,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,19.88095238095238,0,2,0.04934289127837515
0,1,1,19,1,0,19.8,344.5,0,27,4464,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,17.225,0,2,0.0573082489146165
0,1,0,22,1,1,104.6,2180.55,0,68,2429,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,94.80652173913045,5,8,0.04794756022094382
0,0,0,35,1,0,80.05,2835.9,0,31,3999,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,78.775,1,4,0.028217420423701928
0,0,0,1,1,0,45.15,45.15,0,48,4131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.575,0,1,0.9783315276273022
0,0,0,39,1,1,73.15,2730.85,0,62,3271,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,68.27125,0,4,0.026776726394201734
